title_x,title_KO,title_ORG,type_x,genres_x,genres_KO,releaseYear_x,length,ratings,production_countries,imdbAverageRating_x,imdbNumVotes_x,isAvaliableInDifferentPlatform,platforms,director,best_rank,top10_period,top100_period,top1000_period,title_y,type_y,genres_y,releaseYear_y,imdbId,imdbAverageRating_y,imdbNumVotes_y,availableCountries
pyuri,퓨리,Fury,movie,"Dramas, Action, War","드라마, 액션, 전쟁",2014,2시간 15분,15,미국,7.6,562k,True,"wavve, Netflix, Naver Store, Watcha, Netflix basic with Ads",David Ayer,1.0,4 DAYS,108 DAYS,2224 DAYS,Fury,movie,"Action, Drama, War",2014.0,tt2713180,7.6,562160.0,"AU, AZ, BE, BY, CA, CH, CY, DK, FI, FR, GB, GF, GG, GI, GR, ID, IE, IS, IT, KR, LU, MC, MD, MT, NL, NO, NZ, PF, SE, SM, UA, US, ZA"
gumihodyeon,THE STORY OF GUMIHO,Tale of the Nine Tailed,tv,"Horror, Romance, Fantasy, History, Sci-Fi, Dramas, Comedy, Thriller","공포, 로맨스, 판타지, 역사, SF, 드라마, 코미디, 스릴러",2020,1시간 9분,15,대한민국,7.9,10k,True,"Netflix, Netflix basic with Ads, Naver Store","Kang Shin-hyo , Jo Nam-hyung",7.0,3 DAYS,32 DAYS,529 DAYS,Tale of the Nine Tailed,tv,"Fantasy, History, Horror",2020.0,tt12879418,7.9,10202.0,"AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DO, DZ, EC, EE, EG, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IN, IQ, IS, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PF, PH, PK, PS, PY, QA, RS, SA, SC, SG, SI, SK, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
peurijeun-beureikeu,프리즌 브레이크,Prison Break,tv,"Action, Crime, Dramas, Thriller, Unknown","액션, 범죄, 드라마, 스릴러, 유럽에서 제작",2005,49분,15,미국,8.3,595k,True,"Netflix, Disney Plus, Netflix basic with Ads",,3.0,48 DAYS,782 DAYS,3228 DAYS,Prison Break,tv,"Action, Crime, Drama",2005.0,tt0455275,8.3,601169.0,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BO, BR, BS, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
raseuteu-mohikan,라스트 모히칸,The Last of the Mohicans,movie,"Romance, War, Action, Dramas, History, Western","로맨스, 전쟁, 액션, 드라마, 역사, 서부",1992,1시간 52분,15,미국,7.6,192k,False,"Netflix, Netflix basic with Ads",Michael Mann,8.0,1 DAYS,9 DAYS,285 DAYS,The Last of the Mohicans,movie,"Action, Adventure, Drama",1992.0,tt0104691,7.6,192433.0,"AG, AR, BB, BE, BM, BO, BR, BS, BZ, CH, CL, CO, CR, CU, DO, EC, FJ, GB, GF, GG, GI, GT, HK, HN, ID, IE, IS, IT, JM, KR, LC, LU, MC, MT, MX, MY, NI, NL, NZ, PA, PE, PH, PY, SG, SM, SV, TC, TH, TR, TT, TW, UY, VE"
syapeuteu,샤프트,Shaft,movie,"Crime, Action, Comedy","범죄, 액션, 코미디",2019,1시간 51분,,미국,6.4,60k,False,"Netflix, Netflix basic with Ads",Tim Story,3.0,3 DAYS,11 DAYS,206 DAYS,Shaft,movie,"Action, Comedy, Crime",2019.0,tt4463894,6.4,59785.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CH, CI, CL, CM, CO, CR, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, UY, VE, YE, ZA, ZM, ZW"
the-final-destination,파이널 데스티네이션 4,The Final Destination,movie,"Horror, Thriller","공포, 스릴러",2009,1시간 22분,,미국,5.1,119k,True,"Netflix, wavve, Netflix basic with Ads",David R. Ellis,89.0,0 DAYS,1 DAYS,61 DAYS,The Final Destination,movie,"Horror, Thriller",2009.0,tt1144884,5.1,118494.0,"AT, CH, DE, FJ, HK, ID, IN, KR, LI, LU, MY, NL, PH, PK, PT, SG, TH, TW"
madame-web,마담 웹,Madame Web,movie,"Fantasy, Action, Sci-Fi, Thriller","판타지, 액션, SF, 스릴러",2024,1시간 56분,,미국,4.0,88k,True,"Netflix, wavve, Netflix basic with Ads, Naver Store",S.J. Clarkson,5.0,6 DAYS,159 DAYS,286 DAYS,Madame Web,movie,"Action, Adventure, Sci-Fi",2024.0,tt11057302,4.0,91082.0,"AO, AT, CH, CI, CM, CV, DE, EE, FJ, GH, GQ, HK, ID, IN, KE, KR, LI, LT, LU, LV, MG, ML, MU, MY, MZ, NE, NG, NL, PH, PK, SC, SG, SN, TH, TW, TZ, UG, US, ZA, ZM, ZW"
atomig-beulrondeu,아토믹 블론드,Atomic Blonde,movie,"Thriller, Action, Unknown","스릴러, 액션, 유럽에서 제작",2017,1시간 55분,,"미국, 독일, 헝가리, 스웨덴",6.7,211k,True,"Netflix, wavve, Netflix basic with Ads",David Leitch,1.0,10 DAYS,167 DAYS,1432 DAYS,Atomic Blonde,movie,"Action, Thriller",2017.0,tt2406566,6.7,210861.0,"AL, BA, HR, KR, ME, MK, RS, SI"
the-silent-sea,고요의 바다,The Silent Sea,tv,"Sci-Fi, Thriller, Dramas","SF, 스릴러, 드라마",2021,45분,,대한민국,6.9,26k,False,"Netflix, Netflix basic with Ads",,1.0,7 DAYS,36 DAYS,263 DAYS,The Silent Sea,tv,"Adventure, Drama, Mystery",2021.0,tt11570202,6.9,26135.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
beulroing-yuri-ateu-seobaibeol,블로잉: 유리 아트 서바이벌,Blown Away,tv,"Reality-TV, History, Documentary","Reality TV, 역사, 다큐멘터리",2019,28분,12,캐나다,,,False,"Netflix, Netflix basic with Ads",,2.0,5 DAYS,13 DAYS,228 DAYS,Blown Away,tv,Reality-TV,2019.0,tt9908860,7.2,4072.0,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
the-conjuring,컨저링,The Conjuring,movie,"Horror, Thriller","공포, 스릴러",2013,1시간 52분,15,미국,7.5,571k,True,"wavve, Netflix, Naver Store, Watcha, Netflix basic with Ads",James Wan,1.0,8 DAYS,167 DAYS,2069 DAYS,The Conjuring,movie,"Horror, Mystery, Thriller",2013.0,tt1457767,7.5,570730.0,"AD, AU, BA, BG, CZ, ES, FJ, HK, HR, HU, ID, IN, IT, KR, MD, ME, MK, MY, NZ, PH, PK, PL, PT, RO, RS, SG, SI, SK, SM, TH, TW"
the-haunting-of-bly-manor,블라이 저택의 유령,The Haunting of Bly Manor,tv,"Dramas, Horror, Thriller","드라마, 공포, 스릴러",2020,55분,15,미국,7.4,133k,False,"Netflix, Netflix basic with Ads",,1.0,3 DAYS,20 DAYS,437 DAYS,The Haunting of Bly Manor,tv,"Drama, Horror, Mystery",2020.0,tt10970552,7.4,133153.0,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
no-hard-feelings,노 하드 필링스,No Hard Feelings,movie,"Comedy, Romance","코미디, 로맨스",2023,1시간 44분,,미국,6.4,178k,True,"Netflix, wavve, Netflix basic with Ads",Gene Stupnitsky,1.0,63 DAYS,268 DAYS,530 DAYS,No Hard Feelings,movie,"Comedy, Romance",2023.0,tt15671028,6.4,177734.0,"AO, BE, CI, CM, CV, EE, FJ, GH, GQ, HK, ID, IL, JP, KE, KR, LT, LU, LV, MG, ML, MU, MY, MZ, NE, NG, NL, PH, SC, SG, SN, TD, TH, TW, TZ, UG, US, ZA, ZM, ZW"
wish-dragon,위시 드래곤,Wish Dragon,movie,"Anime, Family, Comedy, Fantasy, Romance","애니메이션, 가족, 코미디, 판타지, 로맨스",2021,1시간 39분,,"China, 미국",7.2,35k,False,"Netflix, Netflix basic with Ads",Chris Appelhans,13.0,0 DAYS,6 DAYS,49 DAYS,Wish Dragon,movie,"Adventure, Animation, Comedy",2021.0,tt5562070,7.2,34857.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
the-mole-2022,더 몰,The Mole,tv,Reality-TV,Reality TV,2022,45분,12,미국,,,False,"Netflix, Netflix basic with Ads",,3.0,9 DAYS,42 DAYS,356 DAYS,The Mole,tv,"Adventure, Game-Show, Mystery",2022.0,tt21822078,7.5,4808.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
slasher,슬래셔,Slasher,tv,"Thriller, Crime, Dramas, Horror","스릴러, 범죄, 드라마, 공포",2016,47분,19,미국,6.7,17k,False,"Netflix, Netflix basic with Ads",Adam MacDonald,1.0,19 DAYS,97 DAYS,1685 DAYS,Slasher,tv,"Crime, Drama, Horror",2016.0,tt4667888,6.7,17379.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW"
the-blackening,블래크닝,The Blackening,movie,"Comedy, Horror, Thriller","코미디, 공포, 스릴러",2023,1시간 37분,15+,미국,6.0,21k,True,"Netflix, wavve, Netflix basic with Ads",Tim Story,18.0,0 DAYS,9 DAYS,172 DAYS,The Blackening,movie,"Comedy, Horror, Mystery",2022.0,tt11703244,6.0,20823.0,"AU, BE, KR, NZ"
teoning-pointeu-haegmugiwa-naengjeon,터닝 포인트: 핵무기와 냉전,Turning Point: The Bomb and the Cold War,tv,Documentary,다큐멘터리,2024,1시간 8분,,미국,,,False,"Netflix, Netflix basic with Ads",,3.0,2 DAYS,8 DAYS,187 DAYS,Turning Point: The Bomb and the Cold War,tv,Documentary,2024.0,tt26227818,8.4,4272.0,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
haengbogiran,행복이란,Happiness Is,movie,"Romance, Comedy, Dramas","로맨스, 코미디, 드라마",2024,1시간 36분,15,남아프리카공화국,3.7,199,False,"Netflix, Netflix basic with Ads",,67.0,0 DAYS,1 DAYS,6 DAYS,Happiness Is,movie,"Comedy, Drama, Romance",2024.0,tt33498765,3.7,202.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
homilbatyi-banhanga,호밀밭의 반항아,Rebel in the Rye,movie,"Dramas, Romance, War","드라마, 로맨스, 전쟁",2017,1시간 46분,,미국,6.7,11k,True,"Netflix, wavve, Watcha, Naver Store",Danny Strong,15.0,0 DAYS,5 DAYS,98 DAYS,Rebel in the Rye,movie,"Biography, Drama, Romance",2017.0,tt4986134,6.7,10987.0,KR
lucy,루시,Lucy,movie,"Action, Sci-Fi, Unknown, Thriller","액션, SF, 유럽에서 제작, 스릴러",2014,1시간 29분,,프랑스,6.4,545k,True,"wavve, Netflix, Amazon Prime Video, Watcha, Netflix basic with Ads",Luc Besson,1.0,8 DAYS,153 DAYS,1808 DAYS,Lucy,movie,"Action, Sci-Fi, Thriller",2014.0,tt2872732,6.4,545190.0,"AD, AG, AL, AR, AT, AU, AZ, BA, BB, BG, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CU, CY, CZ, DE, DK, DO, EC, EE, ES, FI, FJ, GB, GG, GI, GR, GT, HN, HR, HU, ID, IE, IL, IN, IS, IT, JM, JP, KR, LC, LI, LT, LV, MC, MD, ME, MK, MT, MX, MY, NI, NO, NZ, PA, PE, PH, PK, PL, PT, PY, RO, RS, SE, SG, SI, SK, SM, SV, TC, TH, TR, TT, TW, UA, UY, VE"
house-of-wax,하우스 오브 왁스,House of Wax,movie,"Horror, Thriller","공포, 스릴러",2005,1시간 53분,,미국,5.5,137k,True,"Netflix, wavve, Netflix basic with Ads",Jaume Collet-Serra,17.0,0 DAYS,5 DAYS,120 DAYS,House of Wax,movie,"Horror, Thriller",2005.0,tt0397065,5.5,137065.0,"IT, JP, KR, PK, SM"
reobeu-ailraendeu,LOVE ISLAND,Love Island USA,tv,Reality-TV,Reality TV,2019,53분,15,미국,5.2,2k,False,"Netflix, Netflix basic with Ads",,3.0,5 DAYS,27 DAYS,642 DAYS,Love Island USA,tv,"Game-Show, Reality-TV",2019.0,tt8819906,5.2,1995.0,"ID, KR, MY, PH, SG, TH, TW, US"
jeoseutiseu-rigeu,저스티스 리그,Justice League,movie,"Sci-Fi, Action, Fantasy","SF, 액션, 판타지",2017,2시간 0분,,미국,6.1,484k,True,"Netflix, wavve, Netflix basic with Ads, Naver Store",Zack Snyder,1.0,32 DAYS,370 DAYS,2147 DAYS,Justice League,movie,"Action, Adventure, Fantasy",2017.0,tt0974015,6.1,484437.0,"AD, AT, AU, BA, BE, BG, CA, CH, CY, CZ, DE, ES, FR, GF, HR, HU, IN, IT, JP, KR, LI, LU, MC, MD, ME, MK, NZ, PF, PL, PT, RO, RS, SI, SK, SM, TR"
paieopeulrai-rein,파이어플라이 레인,Firefly Lane,tv,"Dramas, Romance","드라마, 로맨스",2021,52분,19,미국,7.7,38k,False,"Netflix, Netflix basic with Ads",,2.0,4 DAYS,36 DAYS,372 DAYS,Firefly Lane,tv,"Drama, Romance",2021.0,tt9012876,7.7,38083.0,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
mission-impossible-ii,미션 임파서블 2,Mission: Impossible II,movie,"Action, Thriller","액션, 스릴러",2000,2시간 3분,15,미국,6.1,384k,True,"Netflix, wavve, Netflix basic with Ads, Naver Store",John Woo,1.0,1 DAYS,39 DAYS,604 DAYS,Mission: Impossible II,movie,"Action, Adventure, Thriller",2000.0,tt0120755,6.1,384000.0,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BO, BR, BZ, CA, CH, CI, CL, CM, CO, CR, CV, CZ, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GB, GF, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
dolikil-su-eobsneun,돌이킬 수 없는,Irreversible,movie,"Crime, Dramas, Thriller, Unknown","범죄, 드라마, 스릴러, 유럽에서 제작",2002,1시간 37분,,프랑스,7.3,151k,True,"Netflix, wavve, Netflix basic with Ads",Gaspar Noé,15.0,0 DAYS,11 DAYS,609 DAYS,Irreversible,movie,"Crime, Drama, Mystery",2002.0,tt0290673,7.3,151125.0,KR
baempaieo-daieori,뱀파이어 다이어리,The Vampire Diaries,tv,"Dramas, Sci-Fi, Romance, Thriller, Fantasy, Horror","드라마, SF, 로맨스, 스릴러, 판타지, 공포",2009,42분,19,미국,7.7,358k,True,"Netflix, Netflix basic with Ads, Amazon Prime Video, Naver Store",,1.0,122 DAYS,1284 DAYS,3231 DAYS,The Vampire Diaries,tv,"Drama, Fantasy, Horror",2009.0,tt1405406,7.7,357889.0,"AE, AO, AT, AU, BE, BH, CI, CM, CV, DE, DZ, EE, EG, FR, GB, GF, GH, GQ, IE, IL, IN, IQ, IS, JO, JP, KE, KR, KW, LB, LI, LT, LU, LV, LY, MA, MC, MG, ML, MT, MU, MZ, NE, NG, NZ, OM, PF, PS, QA, SA, SC, SN, TN, TZ, UG, YE, ZA, ZM, ZW"
saendeumaen,샌드맨,The Sandman,tv,"Dramas, Fantasy, Horror, Sci-Fi, Action","드라마, 판타지, 공포, SF, 액션",2022,49분,19,"미국, 영국",7.7,179k,False,"Netflix, Netflix basic with Ads",,1.0,35 DAYS,210 DAYS,881 DAYS,The Sandman,tv,"Drama, Fantasy, Horror",2022.0,tt1751634,7.7,179006.0,"AD, AE, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
bimilyi-bimil,비밀의 비밀,Fool Me Once,tv,"Crime, Dramas, Thriller","범죄, 드라마, 스릴러",2024,48분,15,"미국, 영국",6.8,60k,False,"Netflix, Netflix basic with Ads",,1.0,13 DAYS,56 DAYS,250 DAYS,Fool Me Once,tv,"Crime, Drama, Mystery",2024.0,tt5611024,6.8,59870.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW"
kingsman-the-secret-service,킹스맨: 시크릿 에이전트,Kingsman: The Secret Service,movie,"Comedy, Action, Thriller","코미디, 액션, 스릴러",2015,2시간 9분,,"영국, 미국",7.7,735k,True,"Netflix, wavve, Disney Plus, Netflix basic with Ads",Matthew Vaughn,2.0,18 DAYS,447 DAYS,3020 DAYS,Kingsman: The Secret Service,movie,"Action, Adventure, Comedy",2014.0,tt2802144,7.7,734847.0,"AD, AE, AG, AL, AO, AR, AT, AU, BA, BB, BE, BG, BH, BO, BR, BS, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TD, TH, TN, TR, TT, TW, TZ, UG, UY, VE, YE, ZA, ZM, ZW"
mideunais-seon,미드나잇 선,Midnight Sun,movie,"Romance, Dramas, Unknown","로맨스, 드라마, 유럽에서 제작",2018,1시간 31분,,미국,6.6,37k,True,"wavve, Netflix, Naver Store, Watcha, Netflix basic with Ads",Scott Speer,1.0,12 DAYS,155 DAYS,683 DAYS,Midnight Sun,movie,"Drama, Romance",2018.0,tt4799066,6.6,37332.0,"AT, AU, DE, FJ, KR, LI, LU, NZ, US"
nau-yu-ssi-mi-2,나우 유 씨 미 2,Now You See Me 2,movie,"Thriller, Comedy, Crime, Action","스릴러, 코미디, 범죄, 액션",2016,2시간 9분,,"홍콩, 미국",6.4,329k,True,"wavve, FilmBox+, Netflix, Naver Store, Netflix basic with Ads",Jon M. Chu,2.0,7 DAYS,147 DAYS,1490 DAYS,Now You See Me 2,movie,"Action, Adventure, Comedy",2016.0,tt3110958,6.4,328982.0,"AR, AU, BO, BR, BZ, CL, CO, CR, EC, FJ, GT, HN, KR, MX, NI, NZ, PA, PE, PH, PY, SV, TR, UY, VE"
